"ISO3_Code","taxon_name","wcvp_accepted_id","status"
"USA","Homalanthus populifolius",99856,"non-native"
"USA","Homalanthus populneus",99857,"non-native"
"USA","Hopia obtusa",450837,"non-native"
"USA","Hordeum arizonicum",419204,"non-native"
"USA","Hordeum brachyantherum",419216,"non-native"
"USA","Hordeum bulbosum",419231,"non-native"
"USA","Hordeum depressum",419287,"non-native"
"USA","Hordeum jubatum",419358,"non-native"
"USA","Hordeum marinum",419395,"non-native"
"USA","Hordeum murinum",419414,"non-native"
"USA","Hordeum pusillum",419482,"non-native"
"USA","Hordeum vulgare",419563,"non-native"
"USA","Hornungia procumbens",2853413,"non-native"
"USA","Houstonia caerulea",100326,"threatened"
"USA","Houstonia pusilla",100406,"non-native"
"USA","Hovenia dulcis",2853957,"non-native"
"USA","Hoya australis",506612,"non-native"
"USA","Hunnemannia fumariifolia",2855051,"non-native"
"USA","Hura crepitans",100851,"non-native"
"USA","Hyacinthoides hispanica",278549,"non-native"
"USA","Hyacinthoides non-scripta",278557,"non-native"
"USA","Hyacinthus orientalis",278658,"non-native"
"USA","Hydrangea arborescens",2855594,"non-native"
"USA","Hydrangea barbara",3003502,"non-native"
"USA","Hydrangea cinerea",2855637,"non-native"
"USA","Hydrangea hydrangeoides",3003500,"non-native"
"USA","Hydrangea paniculata",2855754,"non-native"
"USA","Hydrangea quercifolia",2855771,"non-native"
"USA","Hydrilla verticillata",308117,"non-native"
"USA","Hydrocharis morsus-ranae",308132,"non-native"
"USA","Hydrocharis spongia",308137,"non-native"
"USA","Hydrocleys nymphoides",278722,"non-native"
"USA","Hydrocotyle bowlesioides",2855951,"non-native"
"USA","Hydrocotyle moschata",2856193,"non-native"
"USA","Hydrocotyle ranunculoides",2856276,"non-native"
"USA","Hydrocotyle sibthorpioides",2856310,"non-native"
"USA","Hydrocotyle umbellata",2856369,"non-native"
"USA","Hydrocotyle verticillata",2856386,"non-native"
"USA","Hydrolea quadrivalvis",2856489,"non-native"
"USA","Hydrolea spinosa",2856496,"non-native"
"USA","Hygrophila corymbosa",2856689,"non-native"
"USA","Hygrophila difformis",2856698,"non-native"
"USA","Hygrophila polysperma",2856776,"non-native"
"USA","Hylotelephium erythrostictum",2856968,"non-native"
"USA","Hylotelephium telephioides",2857007,"non-native"
"USA","Hylotelephium telephium",2857008,"non-native"
"USA","Hymenachne amplexicaulis",419660,"non-native"
"USA","Hymenocallis littoralis",278844,"non-native"
"USA","Hymenothrix loomisii",3117968,"non-native"
"USA","Hymenoxys anthemoides",3116119,"non-native"
"USA","Hymenoxys odorata",3116174,"non-native"
"USA","Hyoscyamus albus",2857395,"non-native"
"USA","Hyoscyamus niger",2857441,"non-native"
"USA","Hypecoum imberbe",2857507,"non-native"
"USA","Hypertelis cerviana",3009465,"non-native"
"USA","Hypochaeris chillensis",3074448,"non-native"
"USA","Hypochaeris glabra",3074561,"non-native"
"USA","Hypochaeris microcephala",3074634,"non-native"
"USA","Hypochaeris radicata",3074657,"non-native"
"USA","Hypoestes phyllostachya",2859445,"non-native"
"USA","Hypolepis tenuifolia",3143865,"non-native"
"USA","Hyptis capitata",101657,"non-native"
"USA","Hyssopus officinalis",102273,"non-native"
"USA","Iberodes linifolia",3015053,"non-native"
"USA","Ibicella lutea",2859962,"non-native"
"USA","Ilex aquifolium",2860379,"non-native"
"USA","Ilex cassine",2860502,"non-native"
"USA","Ilex cornuta",2860579,"non-native"
"USA","Ilex crenata",2860592,"non-native"
"USA","Ilex opaca",2861190,"non-native"
"USA","Ilex paraguariensis",2861242,"non-native"
"USA","Ilex rotunda",2861384,"non-native"
"USA","Ilex vomitoria",2861645,"non-native"
"USA","Illecebrum verticillatum",2861825,"non-native"
"USA","Impatiens balfourii",2862177,"non-native"
"USA","Impatiens balsamina",2862179,"non-native"
"USA","Impatiens capensis",2862264,"non-native"
"USA","Impatiens glandulifera",2862533,"non-native"
"USA","Impatiens sodenii",2863213,"non-native"
"USA","Impatiens walleriana",2863395,"non-native"
"USA","Imperata cylindrica",420125,"non-native"
"USA","Indigastrum parviflorum",2863477,"non-native"
"USA","Indigofera colutea",2863782,"non-native"
"USA","Indigofera decora",2863852,"non-native"
"USA","Indigofera hendecaphylla",2864093,"non-native"
"USA","Indigofera hirsuta",2864111,"non-native"
"USA","Indigofera kirilowii",2864186,"non-native"
"USA","Indigofera pilosa",2864521,"non-native"
"USA","Indigofera spicata",2864745,"non-native"
"USA","Indigofera suffruticosa",2864784,"non-native"
"USA","Indigofera tinctoria",2864839,"non-native"
"USA","Indigofera trifoliata",2864858,"non-native"
"USA","Inula helenium",2901737,"non-native"
"USA","Ionopsidium acaule",2866286,"non-native"
"USA","Ipheion uniflorum",279362,"non-native"
"USA","Ipomoea alba",480621,"non-native"
"USA","Ipomoea amnicola",480637,"non-native"
"USA","Ipomoea aquatica",480673,"non-native"
"USA","Ipomoea aristolochiifolia",480708,"non-native"
"USA","Ipomoea asarifolia",480715,"non-native"
"USA","Ipomoea batatas",480756,"non-native"
"USA","Ipomoea cairica",480835,"non-native"
"USA","Ipomoea carnea",480996,"non-native"
"USA","Ipomoea corymbosa",481122,"non-native"
"USA","Ipomoea cristulata",480267,"non-native"
"USA","Ipomoea hederifolia",481275,"non-native"
"USA","Ipomoea heptaphylla",478352,"non-native"
"USA","Ipomoea imperati",481365,"non-native"
"USA","Ipomoea indica",481433,"non-native"
"USA","Ipomoea lacunosa",481514,"non-native"
"USA","Ipomoea nil",481602,"non-native"
"USA","Ipomoea obscura",481626,"non-native"
"USA","Ipomoea ochracea",481633,"non-native"
"USA","Ipomoea pandurata",481680,"non-native"
"USA","Ipomoea pes-caprae",481903,"non-native"
"USA","Ipomoea purpurea",482252,"non-native"
"USA","Ipomoea quamoclit",482262,"non-native"
"USA","Ipomoea rubriflora",482500,"non-native"
"USA","Ipomoea triloba",482816,"non-native"
"USA","Ipomoea violacea",483039,"non-native"
"USA","Ipomopsis aggregata",2866402,"non-native"
"USA","Ipomopsis rubra",2866475,"non-native"
"USA","Iris aphylla",321564,"non-native"
"USA","Iris brevicaulis",321648,"non-native"
"USA","Iris cristata",321726,"non-native"
"USA","Iris domestica",334601,"non-native"
"USA","Iris ensata",321798,"non-native"
"USA","Iris foetidissima",321835,"non-native"
"USA","Iris fulva",321850,"non-native"
"USA","Iris laevigata",322030,"non-native"
"USA","Iris orientalis",322196,"non-native"
"USA","Iris pallida",322201,"non-native"
"USA","Iris prismatica",322255,"non-native"
"USA","Iris pseudacorus",322261,"non-native"
"USA","Iris pumila",322277,"non-native"
"USA","Iris sanguinea",322345,"non-native"
"USA","Iris sibirica",322377,"non-native"
"USA","Iris spuria",322411,"non-native"
"USA","Iris tectorum",322467,"non-native"
"USA","Iris variegata",322538,"non-native"
"USA","Iris versicolor",322551,"non-native"
"USA","Iris xiphium",322599,"non-native"
"USA","Isatis tinctoria",2867046,"non-native"
"USA","Ismelia carinata",3112289,"non-native"
"USA","Isocarpha oppositifolia",3132151,"non-native"
"USA","Isoetes tuckermanii",3139332,"non-native"
"USA","Isolepis cernua",250200,"non-native"
"USA","Isolepis hystrix",250345,"non-native"
"USA","Isolepis levynsiana",347150,"non-native"
"USA","Isolepis prolifera",250475,"non-native"
"USA","Isolepis setacea",250537,"non-native"
"USA","Isotoma fluviatilis",370884,"non-native"
"USA","Iva annua",3119607,"non-native"
"USA","Iva asperifolia",3119612,"non-native"
"USA","Iva axillaris",3119618,"non-native"
"USA","Ixia campanulata",322667,"non-native"
"USA","Ixia maculata",322813,"non-native"
"USA","Ixia polystachya",322868,"non-native"
"USA","Ixophorus unisetus",420927,"non-native"
"USA","Ixora coccinea",103356,"non-native"
"USA","Ixora pavetta",103866,"non-native"
"USA","Jaborosa integrifolia",2331887,"non-native"
"USA","Jacaranda mimosifolia",317311,"non-native"
"USA","Jacobaea aquatica",3082378,"non-native"
"USA","Jacobaea erucifolia",3082562,"non-native"
"USA","Jacobaea maritima",2921992,"non-native"
"USA","Jacobaea vulgaris",3082777,"non-native"
"USA","Jacquemontia tamnifolia",482084,"non-native"
"USA","Jacquinia arborea",2332169,"non-native"
"USA","Jaegeria hirta",3125464,"non-native"
"USA","Jaltomata procumbens",2331938,"non-native"
"USA","Jasione montana",351797,"non-native"
"USA","Jasminum dichotomum",352132,"non-native"
"USA","Jasminum fluminense",351959,"non-native"
"USA","Jasminum mesnyi",351575,"non-native"
"USA","Jasminum multiflorum",351552,"non-native"
"USA","Jasminum nudiflorum",351463,"non-native"
"USA","Jasminum officinale",351433,"non-native"
"USA","Jasminum polyanthum",351496,"non-native"
"USA","Jasminum sambac",351647,"non-native"
"USA","Jatropha curcas",104552,"non-native"
"USA","Jatropha gossypiifolia",104621,"non-native"
"USA","Jatropha integerrima",104678,"non-native"
"USA","Jatropha multifida",104773,"non-native"
"USA","Jatropha podagrica",104848,"non-native"
"USA","Juncus acuminatus",314237,"non-native"
"USA","Juncus anthelatus",314393,"non-native"
"USA","Juncus brachycarpus",314545,"non-native"
"USA","Juncus bufonius",314576,"non-native"
"USA","Juncus bulbosus",314645,"non-native"
"USA","Juncus canadensis",314680,"non-native"
"USA","Juncus capitatus",314720,"non-native"
"USA","Juncus castaneus",314733,"non-native"
"USA","Juncus compressus",314772,"non-native"
"USA","Juncus conglomeratus",314807,"non-native"
"USA","Juncus cyperoides",314836,"non-native"
"USA","Juncus dichotomus",314861,"non-native"
"USA","Juncus diffusissimus",314864,"non-native"
"USA","Juncus effusus",314902,"non-native"
"USA","Juncus elliottii",314953,"threatened"
"USA","Juncus elliottii",314953,"non-native"
"USA","Juncus ensifolius",314960,"non-native"
"USA","Juncus inflexus",315191,"non-native"
"USA","Juncus marginatus",315413,"non-native"
"USA","Juncus maritimus",315420,"non-native"
"USA","Juncus nodatus",315526,"non-native"
"USA","Juncus pallidus",315581,"non-native"
"USA","Juncus pelocarpus",315603,"non-native"
"USA","Juncus planifolius",315633,"non-native"
"USA","Juncus polyanthemus",315642,"non-native"
"USA","Juncus pylaei",315691,"non-native"
"USA","Juncus squarrosus",315820,"non-native"
"USA","Juncus subnodulosus",315859,"non-native"
"USA","Juncus tenuis",315959,"non-native"
"USA","Juncus torreyi",315999,"threatened"
"USA","Juncus tweedyi",316055,"non-native"
"USA","Juncus usitatus",316072,"non-native"
"USA","Juncus validus",316082,"non-native"
"USA","Juniperus bermudiana",377429,"non-native"
"USA","Juniperus chinensis",377515,"non-native"
"USA","Juniperus communis",377427,"non-native"
"USA","Juniperus horizontalis",377614,"threatened"
"USA","Juniperus monosperma",377543,"non-native"
"USA","Juniperus sabina",377333,"non-native"
"USA","Juniperus virginiana",377287,"non-native"
"USA","Justicia brandegeeana",2330307,"non-native"
"USA","Justicia carnea",2331183,"non-native"
"USA","Justicia spicigera",2330023,"non-native"
"USA","Justicia stricta",2329722,"non-native"
"USA","Kalanchoe beharensis",2333904,"non-native"
"USA","Kalanchoe blossfeldiana",2333913,"non-native"
"USA","Kalanchoe crenata",2335850,"non-native"
"USA","Kalanchoe daigremontiana",2335859,"non-native"
"USA","Kalanchoe delagoensis",2335898,"non-native"
"USA","Kalanchoe fedtschenkoi",2335882,"non-native"
"USA","Kalanchoe gastonis-bonnieri",2335891,"non-native"
"USA","Kalanchoe laciniata",2335840,"non-native"
"USA","Kalanchoe lateritia",2335844,"non-native"
"USA","Kalanchoe laxiflora",2335816,"non-native"
"USA","Kalanchoe pinnata",2336037,"non-native"
"USA","Kallstroemia grandiflora",2335170,"non-native"
"USA","Kallstroemia maxima",2604765,"non-native"
"USA","Kallstroemia parviflora",2335216,"non-native"
"USA","Kallstroemia pubescens",2335215,"non-native"
"USA","Kalopanax septemlobus",105534,"non-native"
"USA","Kellochloa brachyantha",521233,"non-native"
"USA","Kerria japonica",2950069,"non-native"
"USA","Khaya nyasica",2334984,"non-native"
"USA","Khaya senegalensis",2334985,"non-native"
"USA","Kickxia elatine",2335431,"non-native"
"USA","Kickxia spuria",2335156,"non-native"
"USA","Knautia arvensis",2334543,"non-native"
"USA","Kniphofia uvaria",279646,"non-native"
"USA","Koeleria macrantha",421574,"threatened"
"USA","Koeleria macrantha",421574,"non-native"
"USA","Koelreuteria bipinnata",2335321,"non-native"
"USA","Koelreuteria elegans",2335301,"non-native"
"USA","Koelreuteria paniculata",2335308,"non-native"
"USA","Koenigia polystachya",3009576,"non-native"
"USA","Kolkwitzia amabilis",2334039,"non-native"
"USA","Krapovickasia physaloides",2334894,"non-native"
"USA","Krigia biflora",3063248,"non-native"
"USA","Krigia cespitosa",3063396,"non-native"
"USA","Krigia dandelion",3063414,"threatened"
"USA","Krigia dandelion",3063414,"non-native"
"USA","Krigia occidentalis",3063421,"non-native"
"USA","Kummerowia stipulacea",2334865,"non-native"
"USA","Kummerowia striata",2334857,"non-native"
"USA","Lablab purpureus",2350777,"non-native"
"USA","Laburnum anagyroides",2350832,"non-native"
"USA","Lachnagrostis filiformis",421869,"non-native"
"USA","Lactuca biennis",3062031,"non-native"
"USA","Lactuca canadensis",3062057,"non-native"
"USA","Lactuca graminifolia",3061819,"non-native"
"USA","Lactuca hirsuta",3062120,"threatened"
"USA","Lactuca hirsuta",3062120,"non-native"
"USA","Lactuca ludoviciana",3062211,"threatened"
"USA","Lactuca ludoviciana",3062211,"non-native"
"USA","Lactuca muralis",3062238,"non-native"
"USA","Lactuca saligna",3062309,"non-native"
"USA","Lactuca sativa",2912742,"non-native"
"USA","Lactuca serriola",2927162,"non-native"
"USA","Lactuca tatarica",3062384,"non-native"
"USA","Lactuca virosa",2912755,"non-native"
"USA","Laelia rubescens",107060,"non-native"
"USA","Laennecia coulteri",3099198,"non-native"
"USA","Laennecia schiedeana",3099218,"non-native"
"USA","Lagascea mollis",3120528,"non-native"
"USA","Lagenaria siceraria",2342950,"non-native"
"USA","Lagerstroemia indica",2354050,"non-native"
"USA","Lagunaria patersonia",2494286,"non-native"
"USA","Laguncularia racemosa",2338852,"non-native"
"USA","Lagurus ovatus",421920,"non-native"
"USA","Lallemantia peltata",107341,"non-native"
"USA","Lamarckia aurea",421929,"non-native"
"USA","Lamium album",107372,"non-native"
"USA","Lamium amplexicaule",107386,"non-native"
"USA","Lamium galeobdolon",107452,"non-native"
"USA","Lamium maculatum",107516,"non-native"
"USA","Lamium purpureum",107573,"non-native"
"USA","Lampranthus multiradiatus",2342541,"non-native"
"USA","Lamprocapnos spectabilis",2494086,"non-native"
"USA","Lantana camara",107934,"non-native"
"USA","Lantana depressa",108014,"non-native"
"USA","Lantana montevidensis",108181,"non-native"
"USA","Lantana sandersii",548439,"non-native"
"USA","Lantana urticoides",108340,"non-native"
"USA","Laportea aestuans",2497404,"non-native"
"USA","Lappula cenchroides",2355816,"non-native"
"USA","Lappula redowskii",2343220,"non-native"
"USA","Lappula squarrosa",2342864,"non-native"
"USA","Lapsana communis",3058044,"non-native"
"USA","Lapsanastrum apogonoides",3057276,"non-native"
"USA","Larix decidua",379112,"non-native"
"USA","Larix kaempferi",379135,"non-native"
"USA","Larix laricina",379072,"non-native"
"USA","Larix occidentalis",379096,"non-native"
"USA","Lasiacis ruscifolia",421987,"non-native"
"USA","Lasiospermum bipinnatum",3106669,"non-native"
"USA","Lasthenia californica",3126048,"non-native"
"USA","Lasthenia minor",3126113,"non-native"
"USA","Lathyrus angulatus",2352119,"non-native"
"USA","Lathyrus aphaca",2352087,"non-native"
"USA","Lathyrus cicera",2350608,"non-native"
"USA","Lathyrus fulvus",3226234,"non-native"
"USA","Lathyrus hirsutus",2350736,"non-native"
"USA","Lathyrus inconspicuus",2350746,"non-native"
"USA","Lathyrus japonicus",2350767,"non-native"
"USA","Lathyrus latifolius",2350701,"non-native"
"USA","Lathyrus nissolia",2351310,"non-native"
"USA","Lathyrus ochroleucus",2350651,"threatened"
"USA","Lathyrus ochroleucus",2350651,"non-native"
"USA","Lathyrus odoratus",2351328,"non-native"
"USA","Lathyrus oleraceus",2351525,"non-native"
"USA","Lathyrus pannonicus",2351481,"non-native"
"USA","Lathyrus pratensis",2351512,"non-native"
"USA","Lathyrus pusillus",2351443,"non-native"
"USA","Lathyrus sativus",2351466,"non-native"
"USA","Lathyrus sphaericus",2351119,"non-native"
"USA","Lathyrus sylvestris",2351122,"non-native"
"USA","Lathyrus tingitanus",2351147,"non-native"
"USA","Lathyrus tuberosus",2351044,"non-native"
"USA","Lathyrus venosus",2351031,"threatened"
"USA","Lathyrus venosus",2351031,"non-native"
"USA","Launaea intybacea",3062914,"non-native"
"USA","Laurus nobilis",2349094,"non-native"
"USA","Lavandula angustifolia",108971,"non-native"
"USA","Lavandula stoechas",109094,"non-native"
"USA","Layia platyglossa",3126308,"non-native"
"USA","Legousia speculum-veneris",358587,"non-native"
"USA","Lemna aequinoctialis",109276,"non-native"
"USA","Lemna minuta",109312,"non-native"
"USA","Lemna obscura",109317,"threatened"
"USA","Lemna obscura",109317,"non-native"
"USA","Lemna perpusilla",109326,"threatened"
"USA","Lemna valdiviana",109342,"threatened"
"USA","Leonotis leonurus",109449,"non-native"
"USA","Leonotis nepetifolia",109456,"non-native"
"USA","Leontodon hispidus",3075058,"non-native"
"USA","Leontodon saxatilis",3075173,"non-native"
"USA","Leonurus cardiaca",109505,"non-native"
"USA","Leonurus japonicus",109541,"non-native"
"USA","Leonurus sibiricus",109583,"non-native"
"USA","Lepidium africanum",2338202,"non-native"
"USA","Lepidium alyssoides",2338207,"non-native"
"USA","Lepidium appelianum",2338213,"non-native"
"USA","Lepidium austrinum",2338244,"non-native"
"USA","Lepidium bonariense",2338282,"non-native"
"USA","Lepidium campestre",2337827,"non-native"
"USA","Lepidium chalepense",2337810,"non-native"
"USA","Lepidium coronopus",2356176,"non-native"
"USA","Lepidium densiflorum",2337846,"non-native"
"USA","Lepidium didymum",2337750,"non-native"
"USA","Lepidium draba",2342458,"non-native"
"USA","Lepidium eastwoodiae",2342440,"non-native"
"USA","Lepidium graminifolium",2337784,"non-native"
"USA","Lepidium heterophyllum",2337794,"non-native"
"USA","Lepidium hirtum",2337769,"non-native"
"USA","Lepidium lasiocarpum",2337984,"non-native"
"USA","Lepidium latifolium",2338049,"non-native"
"USA","Lepidium montanum",2337887,"non-native"
"USA","Lepidium nitidum",2337921,"non-native"
"USA","Lepidium oblongum",2337925,"non-native"
"USA","Lepidium oxycarpum",2337897,"non-native"
"USA","Lepidium perfoliatum",2338612,"non-native"
"USA","Lepidium pinnatifidum",2338621,"non-native"
"USA","Lepidium ramosissimum",2338652,"non-native"
"USA","Lepidium ruderale",2338636,"non-native"
"USA","Lepidium sativum",2338547,"non-native"
"USA","Lepidium schinzii",2338555,"non-native"
"USA","Lepidium strictum",2338585,"non-native"
"USA","Lepidium virginicum",2341702,"non-native"
"USA","Leptochloa crinita",474458,"non-native"
"USA","Leptosiphon androsaceus",2495034,"non-native"
"USA","Leptospermum laevigatum",111353,"non-native"
"USA","Leptospermum morrisonii",111388,"non-native"
"USA","Leptospermum petersonii",111420,"non-native"
"USA","Leptospermum polygalifolium",111429,"non-native"
"USA","Leptospermum scoparium",111473,"non-native"
"USA","Leptospron adenanthum",2904100,"non-native"
"USA","Lepyrodiclis holosteoides",2340312,"non-native"
"USA","Lespedeza bicolor",2345975,"non-native"
"USA","Lespedeza cyrtobotrya",2345616,"non-native"
"USA","Lespedeza stuevei",2345769,"threatened"
"USA","Lespedeza stuevei",2345769,"non-native"
"USA","Lespedeza thunbergii",2345677,"non-native"
"USA","Lespedeza virgata",2345690,"non-native"
"USA","Leucaena diversifolia",2346302,"non-native"
"USA","Leucaena esculenta",2346297,"non-native"
"USA","Leucaena leucocephala",2346347,"non-native"
"USA","Leucanthemella serotina",3109659,"non-native"
"USA","Leucanthemum lacustre",3112691,"non-native"
"USA","Leucanthemum maximum",3112707,"non-native"
"USA","Leucanthemum vulgare",3112766,"non-native"
"USA","Leucocera sympaganthera",3274685,"non-native"
"USA","Leucojum aestivum",280491,"non-native"
"USA","Leucojum vernum",280568,"non-native"
"USA","Leucophyllum frutescens",2497711,"non-native"
"USA","Leucophysalis grandiflora",2499136,"threatened"
"USA","Leucophysalis grandiflora",2499136,"non-native"
"USA","Leucospora multifida",2497686,"non-native"
"USA","Leucothoe axillaris",2349794,"non-native"
"USA","Leucothoe fontanesiana",2349823,"non-native"
"USA","Levisticum officinale",2341672,"non-native"
"USA","Leycesteria formosa",2337367,"non-native"
"USA","Leymus angustus",422567,"non-native"
"USA","Leymus arenarius",422570,"non-native"
"USA","Leymus mollis",422612,"non-native"
"USA","Leymus multicaulis",422616,"non-native"
"USA","Leymus racemosus",422635,"non-native"
"USA","Leymus triticoides",422660,"non-native"
"USA","Liatris aspera",3131007,"non-native"
"USA","Liatris cylindracea",3131024,"non-native"
"USA","Liatris ligulistylis",3131079,"non-native"
"USA","Liatris punctata",3131115,"threatened"
"USA","Liatris punctata",3131115,"non-native"
"USA","Liatris pycnostachya",3131133,"non-native"
"USA","Liatris spicata",2927409,"threatened"
"USA","Liatris spicata",2927409,"non-native"
"USA","Liatris squarrosa",3131169,"threatened"
"USA","Liatris squarrosa",3131169,"non-native"
"USA","Libertia chilensis",323176,"non-native"
"USA","Licuala spinosa",112265,"non-native"
"USA","Ligularia dentata",3077243,"non-native"
"USA","Ligusticum canadense",2341417,"non-native"
"USA","Ligustrum japonicum",354176,"non-native"
"USA","Ligustrum lucidum",354188,"non-native"
"USA","Ligustrum obtusifolium",354228,"non-native"
"USA","Ligustrum ovalifolium",354221,"non-native"
"USA","Ligustrum quihoui",354123,"non-native"
"USA","Ligustrum sinense",353849,"non-native"
"USA","Ligustrum tschonoskii",353837,"non-native"
"USA","Ligustrum vulgare",353907,"non-native"
"USA","Limnodea arkansana",422688,"non-native"
"USA","Limnophila chinensis",2497696,"non-native"
"USA","Limnophila indica",2498085,"non-native"
"USA","Limnophila sessiliflora",2498154,"non-native"
"USA","Limosella australis",2498167,"threatened"
"USA","Limosella australis",2498167,"non-native"
"USA","Linanthus pungens",2495197,"non-native"
"USA","Linaria angustissima",2498042,"non-native"
"USA","Linaria dalmatica",2499479,"non-native"
"USA","Linaria genistifolia",2499565,"non-native"
"USA","Linaria incarnata",2497922,"non-native"
"USA","Linaria maroccana",2499403,"non-native"
"USA","Linaria pinifolia",2499757,"non-native"
"USA","Linaria purpurea",2499859,"non-native"
"USA","Linaria repens",2499819,"non-native"
"USA","Linaria spartea",2499593,"non-native"
"USA","Linaria supina",2499603,"non-native"
"USA","Linaria vulgaris",2498895,"non-native"
"USA","Lindernia procumbens",2498807,"non-native"
"USA","Lindsaea ensifolia",3146645,"non-native"
"USA","Linum bienne",2348601,"non-native"
"USA","Linum catharticum",2348507,"non-native"
"USA","Linum compactum",2347567,"non-native"
"USA","Linum floridanum",2347509,"non-native"
"USA","Linum grandiflorum",2347493,"non-native"
"USA","Linum lewisii",2347174,"non-native"
"USA","Linum perenne",2347281,"non-native"
"USA","Linum rigidum",2347230,"non-native"
"USA","Linum trigynum",2353414,"non-native"
"USA","Linum usitatissimum",2353429,"non-native"
"USA","Lipandra polysperma",2914227,"non-native"
"USA","Lippia alba",113316,"non-native"
"USA","Liquidambar styraciflua",500221,"non-native"
"USA","Liriodendron tulipifera",113859,"non-native"
"USA","Liriope graminifolia",279457,"non-native"
"USA","Liriope muscari",280317,"non-native"
"USA","Liriope spicata",279460,"non-native"
"USA","Listia bainesii",2904558,"non-native"
"USA","Lithodora fruticosa",2343770,"non-native"
"USA","Lithospermum latifolium",2343307,"non-native"
"USA","Lithospermum occidentale",2915581,"non-native"
"USA","Lithospermum officinale",2343333,"non-native"
"USA","Livistona chinensis",114913,"non-native"
"USA","Lobelia appendiculata",352013,"non-native"
"USA","Lobelia chinensis",352565,"non-native"
"USA","Lobelia erinus",353498,"non-native"
"USA","Lobelia gruina",352511,"non-native"
"USA","Lobelia pedunculata",353240,"non-native"
"USA","Lobularia maritima",2338457,"non-native"
"USA","Logfia gallica",3093532,"non-native"
"USA","Logfia minima",3093631,"non-native"
"USA","Lolium arundinaceum",422765,"non-native"
"USA","Lolium giganteum",422802,"non-native"
"USA","Lolium multiflorum",422833,"non-native"
"USA","Lolium perenne",422848,"non-native"
"USA","Lolium persicum",422865,"non-native"
"USA","Lolium pratense",422867,"non-native"
"USA","Lolium rigidum",422874,"non-native"
"USA","Lolium temulentum",422908,"non-native"
"USA","Lomelosia palaestina",2339525,"non-native"
"USA","Lomelosia stellata",2339482,"non-native"
"USA","Lonchocarpus punctatus",2344867,"non-native"
"USA","Lonicera alpigena",2340042,"non-native"
"USA","Lonicera caprifolium",2340177,"non-native"
"USA","Lonicera etrusca",2340158,"non-native"
"USA","Lonicera flava",2340128,"non-native"
"USA","Lonicera fragrantissima",2340140,"non-native"
"USA","Lonicera japonica",2339716,"non-native"
"USA","Lonicera korolkowii",2339775,"non-native"
"USA","Lonicera maackii",2339929,"non-native"
"USA","Lonicera morrowii",2339863,"non-native"
"USA","Lonicera periclymenum",2357110,"non-native"
"USA","Lonicera reticulata",2340592,"non-native"
"USA","Lonicera ruprechtiana",2340499,"non-native"
"USA","Lonicera sempervirens",2340488,"non-native"
"USA","Lonicera tatarica",2340703,"non-native"
"USA","Lonicera xylosteum",2343075,"non-native"
"USA","Lophiolepis scabra",3292501,"non-native"
"USA","Lophospermum erubescens",2498793,"non-native"
"USA","Lophostemon confertus",115190,"non-native"
"USA","Loropetalum chinense",2348704,"non-native"
"USA","Lotus angustissimus",2344657,"non-native"
"USA","Lotus corniculatus",2345329,"non-native"
"USA","Lotus hirsutus",2346186,"non-native"
"USA","Lotus pedunculatus",2345237,"non-native"
"USA","Lotus subbiflorus",2345189,"non-native"
"USA","Lotus tenuis",2345174,"non-native"
"USA","Louisiella paludosa",548427,"non-native"
"USA","Lucuma campechiana",115309,"non-native"
"USA","Ludwigia bonariensis",2493671,"non-native"
"USA","Ludwigia brevipes",2493678,"threatened"
"USA","Ludwigia brevipes",2493678,"non-native"
"USA","Ludwigia erecta",2493648,"non-native"
"USA","Ludwigia grandiflora",2493636,"non-native"
"USA","Ludwigia leptocarpa",2494048,"non-native"
"USA","Ludwigia longifolia",2494041,"non-native"
"USA","Ludwigia palustris",2494015,"non-native"
"USA","Ludwigia peploides",2493829,"non-native"
"USA","Ludwigia peruviana",2493834,"non-native"
"USA","Ludwigia repens",2494024,"non-native"
"USA","Luma apiculata",115598,"non-native"
"USA","Lumnitzera racemosa",2338861,"non-native"
"USA","Lunaria annua",2344318,"non-native"
"USA","Lunaria rediviva",2344210,"non-native"
"USA","Lupinus angustifolius",2348052,"non-native"
"USA","Lupinus arboreus",2347978,"non-native"
"USA","Lupinus luteus",2348159,"non-native"
"USA","Lupinus nanus",2348301,"non-native"
"USA","Lupinus perennis",2346839,"threatened"
"USA","Lupinus perennis",2346839,"non-native"
"USA","Lupinus polycarpus",2346870,"non-native"
"USA","Lupinus polyphyllus",2346871,"non-native"
"USA","Lupinus texensis",2346606,"non-native"
"USA","Luziola peruviana",423167,"non-native"
"USA","Luziola subintegra",423174,"non-native"
"USA","Luzula campestris",316212,"non-native"
"USA","Luzula congesta",316324,"non-native"
"USA","Luzula forsteri",316366,"non-native"
"USA","Luzula luzuloides",316453,"non-native"
"USA","Luzula pallescens",316579,"non-native"
"USA","Lycianthes rantonnetii",2496248,"non-native"
"USA","Lycianthes repens",2496274,"non-native"
"USA","Lycium barbarum",2499019,"non-native"
"USA","Lycium chinense",2496344,"non-native"
"USA","Lycium ferocissimum",2496709,"non-native"
"USA","Lycopus asper",115893,"non-native"
"USA","Lycopus europaeus",115904,"non-native"
"USA","Lycopus rubellus",115962,"non-native"
"USA","Lycoris radiata",280540,"non-native"
"USA","Lycoris squamigera",280535,"non-native"
"USA","Lygodesmia exigua",3063610,"non-native"
"USA","Lygodesmia juncea",3063626,"non-native"
